Media ID,Media Name,Frame ID,Frame Name,Path,Height,Width,Subject_ID
4298494,2022-06-01T21:47:20.MOV,0,10369.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\10369.jpg,1080,1920,98098446
4298494,2022-06-01T21:47:20.MOV,1,10549.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\10549.jpg,1080,1920,98098447
4298494,2022-06-01T21:47:20.MOV,2,10789.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\10789.jpg,1080,1920,98098448
4298494,2022-06-01T21:47:20.MOV,3,11088.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\11088.jpg,1080,1920,98098449
4298494,2022-06-01T21:47:20.MOV,4,16963.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\16963.jpg,1080,1920,98098450
4298494,2022-06-01T21:47:20.MOV,5,17262.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\17262.jpg,1080,1920,98098451
4298494,2022-06-01T21:47:20.MOV,6,17472.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\17472.jpg,1080,1920,98098452
4298494,2022-06-01T21:47:20.MOV,7,17682.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\17682.jpg,1080,1920,98098453
4298494,2022-06-01T21:47:20.MOV,8,17742.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\17742.jpg,1080,1920,98098454
4298494,2022-06-01T21:47:20.MOV,9,17832.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\17832.jpg,1080,1920,98098455
4298494,2022-06-01T21:47:20.MOV,10,17982.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\17982.jpg,1080,1920,98098456
4298494,2022-06-01T21:47:20.MOV,11,18131.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\18131.jpg,1080,1920,98098457
4298494,2022-06-01T21:47:20.MOV,12,19660.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\19660.jpg,1080,1920,98098458
4298494,2022-06-01T21:47:20.MOV,13,19960.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\19960.jpg,1080,1920,98098459
4298494,2022-06-01T21:47:20.MOV,14,20529.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\20529.jpg,1080,1920,98098460
4298494,2022-06-01T21:47:20.MOV,15,20649.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\20649.jpg,1080,1920,98098461
4298494,2022-06-01T21:47:20.MOV,16,25714.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\25714.jpg,1080,1920,98098462
4298494,2022-06-01T21:47:20.MOV,17,26553.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\26553.jpg,1080,1920,98098463
4298494,2022-06-01T21:47:20.MOV,18,28981.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\28981.jpg,1080,1920,98098464
4298494,2022-06-01T21:47:20.MOV,19,29220.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\29220.jpg,1080,1920,98098465
4298494,2022-06-01T21:47:20.MOV,20,34495.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\34495.jpg,1080,1920,98098466
4298494,2022-06-01T21:47:20.MOV,21,34555.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\34555.jpg,1080,1920,98098467
4298494,2022-06-01T21:47:20.MOV,22,35454.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\35454.jpg,1080,1920,98098468
4298494,2022-06-01T21:47:20.MOV,23,35574.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\35574.jpg,1080,1920,98098469
4298494,2022-06-01T21:47:20.MOV,24,37312.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\37312.jpg,1080,1920,98098470
4298494,2022-06-01T21:47:20.MOV,25,45884.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\45884.jpg,1080,1920,98098471
4298494,2022-06-01T21:47:20.MOV,26,46063.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\46063.jpg,1080,1920,98098472
4298494,2022-06-01T21:47:20.MOV,27,46123.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\46123.jpg,1080,1920,98098473
4298494,2022-06-01T21:47:20.MOV,28,46573.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\46573.jpg,1080,1920,98098474
4298494,2022-06-01T21:47:20.MOV,29,46993.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4298494/frames\46993.jpg,1080,1920,98098475
