Media ID,Media Name,Frame ID,Frame Name,Path,Height,Width,Subject_ID
4356011,2022-06-04T15:43:52.MOV,0,10099.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\10099.jpg,1080,1920,98333349
4356011,2022-06-04T15:43:52.MOV,1,10429.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\10429.jpg,1080,1920,98333350
4356011,2022-06-04T15:43:52.MOV,2,10519.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\10519.jpg,1080,1920,98333351
4356011,2022-06-04T15:43:52.MOV,3,10579.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\10579.jpg,1080,1920,98333352
4356011,2022-06-04T15:43:52.MOV,4,10639.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\10639.jpg,1080,1920,98333353
4356011,2022-06-04T15:43:52.MOV,5,10699.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\10699.jpg,1080,1920,98333354
4356011,2022-06-04T15:43:52.MOV,6,10879.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\10879.jpg,1080,1920,98333355
4356011,2022-06-04T15:43:52.MOV,7,10939.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\10939.jpg,1080,1920,98333356
4356011,2022-06-04T15:43:52.MOV,8,10999.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\10999.jpg,1080,1920,98333357
4356011,2022-06-04T15:43:52.MOV,9,11058.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\11058.jpg,1080,1920,98333358
4356011,2022-06-04T15:43:52.MOV,10,11178.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\11178.jpg,1080,1920,98333359
4356011,2022-06-04T15:43:52.MOV,11,11268.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\11268.jpg,1080,1920,98333360
4356011,2022-06-04T15:43:52.MOV,12,12077.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4356011/frames\12077.jpg,1080,1920,98333361
