Media ID,Media Name,Frame ID,Frame Name,Path,Height,Width,Subject_ID
4358705,2022-06-04T21:33:06.MOV,0,102887.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\102887.jpg,1080,1920,98361670
4358705,2022-06-04T21:33:06.MOV,1,103816.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\103816.jpg,1080,1920,98361671
4358705,2022-06-04T21:33:06.MOV,2,104025.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\104025.jpg,1080,1920,98361672
4358705,2022-06-04T21:33:06.MOV,3,104115.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\104115.jpg,1080,1920,98361673
4358705,2022-06-04T21:33:06.MOV,4,104355.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\104355.jpg,1080,1920,98361674
4358705,2022-06-04T21:33:06.MOV,5,104925.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\104925.jpg,1080,1920,98361675
4358705,2022-06-04T21:33:06.MOV,6,110019.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\110019.jpg,1080,1920,98361676
4358705,2022-06-04T21:33:06.MOV,7,110319.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\110319.jpg,1080,1920,98361677
4358705,2022-06-04T21:33:06.MOV,8,110469.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\110469.jpg,1080,1920,98361678
4358705,2022-06-04T21:33:06.MOV,9,110589.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\110589.jpg,1080,1920,98361679
4358705,2022-06-04T21:33:06.MOV,10,110979.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\110979.jpg,1080,1920,98361680
4358705,2022-06-04T21:33:06.MOV,11,111698.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\111698.jpg,1080,1920,98361681
4358705,2022-06-04T21:33:06.MOV,12,112477.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\112477.jpg,1080,1920,98361682
4358705,2022-06-04T21:33:06.MOV,13,114725.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\114725.jpg,1080,1920,98361683
4358705,2022-06-04T21:33:06.MOV,14,118051.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\118051.jpg,1080,1920,98361684
4358705,2022-06-04T21:33:06.MOV,15,118201.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\118201.jpg,1080,1920,98361685
4358705,2022-06-04T21:33:06.MOV,16,119430.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\119430.jpg,1080,1920,98361686
4358705,2022-06-04T21:33:06.MOV,17,120689.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\120689.jpg,1080,1920,98361687
4358705,2022-06-04T21:33:06.MOV,18,120809.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\120809.jpg,1080,1920,98361688
4358705,2022-06-04T21:33:06.MOV,19,120869.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\120869.jpg,1080,1920,98361689
4358705,2022-06-04T21:33:06.MOV,20,120929.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\120929.jpg,1080,1920,98361690
4358705,2022-06-04T21:33:06.MOV,21,121108.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\121108.jpg,1080,1920,98361691
4358705,2022-06-04T21:33:06.MOV,22,121228.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\121228.jpg,1080,1920,98361692
4358705,2022-06-04T21:33:06.MOV,23,121948.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4358705/frames\121948.jpg,1080,1920,98361693
