Media ID,Media Name,Frame ID,Frame Name,Path,Height,Width,Subject_ID
4346358,2022-06-03T17:10:54.MOV,0,10129.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\10129.jpg,1080,1920,98257788
4346358,2022-06-03T17:10:54.MOV,1,13066.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\13066.jpg,1080,1920,98257789
4346358,2022-06-03T17:10:54.MOV,2,13246.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\13246.jpg,1080,1920,98257791
4346358,2022-06-03T17:10:54.MOV,3,13306.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\13306.jpg,1080,1920,98257792
4346358,2022-06-03T17:10:54.MOV,4,13426.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\13426.jpg,1080,1920,98257793
4346358,2022-06-03T17:10:54.MOV,5,13846.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\13846.jpg,1080,1920,98257799
4346358,2022-06-03T17:10:54.MOV,6,15194.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\15194.jpg,1080,1920,98257800
4346358,2022-06-03T17:10:54.MOV,7,15404.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\15404.jpg,1080,1920,98257802
4346358,2022-06-03T17:10:54.MOV,8,15644.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\15644.jpg,1080,1920,98257803
4346358,2022-06-03T17:10:54.MOV,9,16123.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\16123.jpg,1080,1920,98257804
4346358,2022-06-03T17:10:54.MOV,10,17232.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\17232.jpg,1080,1920,98257806
4346358,2022-06-03T17:10:54.MOV,11,18221.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\18221.jpg,1080,1920,98257807
4346358,2022-06-03T17:10:54.MOV,12,18341.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\18341.jpg,1080,1920,98257809
4346358,2022-06-03T17:10:54.MOV,13,20379.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\20379.jpg,1080,1920,98257810
4346358,2022-06-03T17:10:54.MOV,14,20409.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\20409.jpg,1080,1920,98257812
4346358,2022-06-03T17:10:54.MOV,15,20529.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\20529.jpg,1080,1920,98257813
4346358,2022-06-03T17:10:54.MOV,16,21278.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\21278.jpg,1080,1920,98257814
4346358,2022-06-03T17:10:54.MOV,17,21788.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\21788.jpg,1080,1920,98257816
4346358,2022-06-03T17:10:54.MOV,18,2217.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\2217.jpg,1080,1920,98257817
4346358,2022-06-03T17:10:54.MOV,19,22477.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\22477.jpg,1080,1920,98257818
4346358,2022-06-03T17:10:54.MOV,20,22597.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\22597.jpg,1080,1920,98257820
4346358,2022-06-03T17:10:54.MOV,21,22927.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\22927.jpg,1080,1920,98257821
4346358,2022-06-03T17:10:54.MOV,22,23106.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\23106.jpg,1080,1920,98257823
4346358,2022-06-03T17:10:54.MOV,23,23346.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\23346.jpg,1080,1920,98257824
4346358,2022-06-03T17:10:54.MOV,24,23406.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\23406.jpg,1080,1920,98257826
4346358,2022-06-03T17:10:54.MOV,25,24575.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\24575.jpg,1080,1920,98257827
4346358,2022-06-03T17:10:54.MOV,26,24635.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\24635.jpg,1080,1920,98257829
4346358,2022-06-03T17:10:54.MOV,27,25414.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\25414.jpg,1080,1920,98257830
4346358,2022-06-03T17:10:54.MOV,28,3296.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\3296.jpg,1080,1920,98257832
4346358,2022-06-03T17:10:54.MOV,29,89.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4346358/frames\89.jpg,1080,1920,98257833
