Media ID,Media Name,Frame ID,Frame Name,Path,Height,Width,Subject_ID
4308816,2022-06-02T21:33:22.MOV,0,0.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\0.jpg,1080,1920,98125834
4308816,2022-06-02T21:33:22.MOV,1,1108.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\1108.jpg,1080,1920,98125835
4308816,2022-06-02T21:33:22.MOV,2,11748.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\11748.jpg,1080,1920,98125836
4308816,2022-06-02T21:33:22.MOV,3,11868.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\11868.jpg,1080,1920,98125837
4308816,2022-06-02T21:33:22.MOV,4,12047.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\12047.jpg,1080,1920,98125838
4308816,2022-06-02T21:33:22.MOV,5,12077.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\12077.jpg,1080,1920,98125839
4308816,2022-06-02T21:33:22.MOV,6,1318.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\1318.jpg,1080,1920,98125840
4308816,2022-06-02T21:33:22.MOV,7,16063.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\16063.jpg,1080,1920,98125841
4308816,2022-06-02T21:33:22.MOV,8,19900.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\19900.jpg,1080,1920,98125842
4308816,2022-06-02T21:33:22.MOV,9,20349.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\20349.jpg,1080,1920,98125843
4308816,2022-06-02T21:33:22.MOV,10,22057.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\22057.jpg,1080,1920,98125844
4308816,2022-06-02T21:33:22.MOV,11,22987.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\22987.jpg,1080,1920,98125845
4308816,2022-06-02T21:33:22.MOV,12,239.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\239.jpg,1080,1920,98125846
4308816,2022-06-02T21:33:22.MOV,13,8451.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\8451.jpg,1080,1920,98125847
4308816,2022-06-02T21:33:22.MOV,14,9080.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\9080.jpg,1080,1920,98125848
4308816,2022-06-02T21:33:22.MOV,15,9200.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\9200.jpg,1080,1920,98125849
4308816,2022-06-02T21:33:22.MOV,16,9260.jpg,C:/Users/jordan.pierce/Documents/GitHub/Zooniverse/Data/4308816/frames\9260.jpg,1080,1920,98125850
